Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/TC-03/Page_Register/select_Day                                 _6d848d""), date, true)",Chrome 127.0.0.0,,,01-08-2024 17:43:26,01-08-2024 17:43:27,1.377s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TC-03/Page_Register/input_Password_firstpassword""), ""3Z9vEXbPUsD5eDQOwLR1+w=="")",Chrome 127.0.0.0,,,01-08-2024 17:43:27,01-08-2024 17:43:27,0.397s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/form_Full Name                             _47f0eb""))",Chrome 127.0.0.0,,,01-08-2024 17:43:27,01-08-2024 17:43:28,0.337s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TC-03/Page_Register/input_Confirm Password_secondpassword""), ""3Z9vEXbPUsD5eDQOwLR1+w=="")",Chrome 127.0.0.0,,,01-08-2024 17:43:28,01-08-2024 17:43:28,0.400s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/button_Submit""))",Chrome 127.0.0.0,,,01-08-2024 17:43:28,01-08-2024 17:43:28,0.364s,PASSED
"click(findTestObject(""Object Repository/TC-03/Page_Register/button_Refresh""))",Chrome 127.0.0.0,,,01-08-2024 17:43:28,01-08-2024 17:43:30,1.274s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,01-08-2024 17:43:30,01-08-2024 17:43:30,0.318s,PASSED
,,,,,,,
Test Cases/TC-05-ultimateqa-form/main,Chrome 127.0.0.0,,,01-08-2024 17:43:30,01-08-2024 17:43:41,10.842s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,01-08-2024 17:43:30,01-08-2024 17:43:31,1.054s,PASSED
"navigateToUrl(""https://ultimateqa.com/filling-out-forms/"")",Chrome 127.0.0.0,,,01-08-2024 17:43:31,01-08-2024 17:43:37,5.481s,PASSED
"setText(findTestObject(""Object Repository/TC-05/Page_Filling Out Forms - Ultimate QA/input_Name_et_pb_contact_name_0""), ""Jam"")",Chrome 127.0.0.0,,,01-08-2024 17:43:37,01-08-2024 17:43:38,1.670s,PASSED
"setText(findTestObject(""Object Repository/TC-05/Page_Filling Out Forms - Ultimate QA/textarea_Message_et_pb_contact_message_0""), ""Butter"")",Chrome 127.0.0.0,,,01-08-2024 17:43:38,01-08-2024 17:43:39,0.623s,PASSED
"setText(findTestObject(""Object Repository/TC-05/Page_Filling Out Forms - Ultimate QA/input_Name_et_pb_contact_name_1""), ""Sam"")",Chrome 127.0.0.0,,,01-08-2024 17:43:39,01-08-2024 17:43:40,0.644s,PASSED
"setText(findTestObject(""Object Repository/TC-05/Page_Filling Out Forms - Ultimate QA/textarea_Message_et_pb_contact_message_1""), ""Gutt"")",Chrome 127.0.0.0,,,01-08-2024 17:43:40,01-08-2024 17:43:40,0.639s,PASSED
"click(findTestObject(""Object Repository/TC-05/Page_Filling Out Forms - Ultimate QA/button_Submit""))",Chrome 127.0.0.0,,,01-08-2024 17:43:40,01-08-2024 17:43:41,0.357s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,01-08-2024 17:43:41,01-08-2024 17:43:41,0.270s,PASSED
